"","detectorid","highwayid","enabledflag","locationtext","detectortype","detectorclass","detectortitle","detectorstatus","lanenumber","stationid","rampid","controllerid","end_date","start_date","milepost","agency_lane","atms_id"
"1691",1717,12,1,"Murray Rd WB",8,1,"US26W67.00-ML3",2,3,1095,1095,1095,2015-06-02 15:05:00,2004-01-01 00:00:00,67,3,1717
"1692",1727,7,1,"Morrison EB to I-84 EB",8,1,"I-84E0.1-ML1",0,1,1097,1097,1097,2015-06-02 15:05:00,2004-01-01 00:00:00,0.1,1,1727
"1693",1728,7,1,"Morrison EB to I-84 EB",8,1,"I-84E0.1-ML2",0,2,1097,1097,1097,2015-06-02 15:05:00,2004-01-01 00:00:00,0.1,2,1728
"1694",1874,11,1,"Cornelius Ps Rd to US26 EB",8,1,"US26E62.8-ML1",2,1,1128,1128,1128,2015-06-02 15:05:00,2004-01-01 00:00:00,62.8,1,1874
"1695",1875,11,1,"Cornelius Ps Rd to US26 EB",8,1,"US26E62.8-ML2",2,2,1128,1128,1128,2015-06-02 15:05:00,2004-01-01 00:00:00,62.8,2,1875
"1696",1879,12,1,"185th to US26 WB",8,1,"US26W64.24-ML1",2,1,1129,1129,1129,2015-06-02 15:05:00,2004-01-01 00:00:00,64.24,1,1879
"1697",1880,12,1,"185th to US26 WB",8,1,"US26W64.24-ML2",2,2,1129,1129,1129,2015-06-02 15:05:00,2004-01-01 00:00:00,64.24,2,1880
"1698",1920,12,1,"Bethany to US26 WB",8,1,"US26W65.65-ML1",2,1,1136,1136,1136,2015-06-02 15:05:00,2004-01-01 00:00:00,65.65,1,1920
"1699",1921,12,1,"Bethany to US26 WB",8,1,"US26W65.65-ML2",2,2,1136,1136,1136,2015-06-02 15:05:00,2004-01-01 00:00:00,65.65,2,1921
"1700",1930,11,1,"Jackson School Road EB",8,1,"US26E58.80-ML1",2,1,1138,1138,1138,2015-06-02 15:05:00,2004-01-01 00:00:00,58.8,1,1930
"1701",1931,11,1,"Jackson School Road EB",8,1,"US26E58.80-ML2",2,2,1138,1138,1138,2015-06-02 15:05:00,2004-01-01 00:00:00,58.8,2,1931
