Location,Reading,Timestamp,,,,,,
,57,15:14:19,,,,,,
,56,15:14:20,,,,,,
,54,15:14:22,,,,,,
,59,15:14:30,,,,,,
,48,15:14:36,,,,,,
,54,15:14:41,,,,,,
,47,15:14:44,,,,,,
,47,15:14:48,,,,,,
,57,15:14:55,,,,,,
,57,15:14:59,,,,,,
,57,15:15:07,,,,,,
,59,15:15:10,,,,,,
,58,15:15:13,,,,,,
,45,15:15:24,,,,,,
,50,15:15:32,,,,,,
,52,15:15:33,,,,,,
,56,15:15:42,,,,,,
,53,15:15:44,,,,,,
,50,15:16:00,,,,,,
,49,15:16:02,,,,,,
,50,15:16:04,,,,,,
,51,15:16:15,,,,,,
,52,15:16:18,,,,,,
,57,15:16:33,,,,,,
,52,15:16:34,,,,,,
,53,15:16:37,,,,,,
,56,15:16:39,,,,,,
,45,15:16:49,,,,,,
,39,15:16:54,,,,,,
,53,15:17:00,,,,,,
,46,15:17:04,,,,,,
,42,15:17:09,,,,,,
,40,15:17:11,,,,,,
,45,15:17:15,,,,,,
,48,15:17:17,,,,,,
,53,15:17:21,,,,,,
,50,15:17:29,,,,,,
,50,15:17:29,,,,,,
,61,15:17:33,,,,,,
,63,15:17:39,,,,,,
,55,15:17:42,,,,,,
,52,15:17:46,,,,,,
,55,15:17:50,,,,,,
,59,15:17:53,,,,,,
,51,15:17:57,,,,,,
,54,15:17:59,,,,,,
,52,15:18:00,,,,,,
,52,15:18:01,,,,,,
,53,15:18:04,,,,,,
,45,15:18:13,,,,,,
,45,15:18:14,,,,,,
,45,15:18:16,,,,,,
,50,15:18:20,,,,,,
,44,15:18:29,,,,,,
,55,15:18:35,,,,,,
,56,15:18:38,,,,,,
,61,15:18:45,,,,,,
,53,15:18:47,,,,,,
,57,15:18:50,,,,,,
,55,15:18:52,,,,,,
,54,15:19:00,,,,,,
,52,15:19:08,,,,,,
,55,15:19:12,,,,,,
,53,15:19:13,,,,,,
,52,15:19:16,,,,,,
,46,15:19:19,,,,,,
,49,15:19:24,,,,,,
,59,15:19:38,,,,,,
,50,15:19:48,,,,,,
,59,15:20:00,,,,,,
,51,15:20:23,,,,,,
,53,15:20:33,,,,,,
,50,15:20:39,,,,,,
,47,15:20:43,,,,,,
,54,15:20:47,,,,,,
,50,15:20:56,,,,,,
,44,15:20:57,,,,,,
,45,15:21:00,,,,,,
,52,15:21:10,,,,,,
,54,15:21:13,,,,,,
,54,15:21:23,,,,,,
,52,15:21:24,,,,,,
,53,15:21:26,,,,,,
,60,15:21:35,,,,,,
,53,15:21:40,,,,,,
,57,15:21:43,,,,,,
,64,15:21:45,,,,,,
,54,15:21:45,,,,,,
,52,15:22:14,,,,,,
,54,15:22:15,,,,,,
I-84 WB at 33rd Lane 1,49,15:25:23,,,,,,
,50,15:25:31,,,,,,
,52,15:25:40,,,,,,
,54,15:25:44,,,,,,
,47,15:25:50,,,,,,
,50,15:25:52,,,,,,
,55,15:25:54,,,,,,
,51,15:26:10,,,,,,
,53,15:26:13,,,,,,
,55,15:26:16,,,,,,
,56,15:26:20,,,,,,
,54,15:26:24,,,,,,
,53,15:26:26,,,,,,
,54,15:26:32,,,,,,
,56,15:26:35,,,,,,
,58,15:26:38,,,,,,
,53,15:26:41,,,,,,
,53,15:26:45,,,,,,
,54,15:26:46,,,,,,
,58,15:26:53,,,,,,
,57,15:26:58,,,,,,
,56,15:27:00,,,,,,
,62,15:27:03,,,,,,
,62,15:27:04,,,,,,
,60,15:27:07,,,,,,
,56,15:27:14,,,,,,
,63,15:27:15,,,,,,
,57,15:27:18,,,,,,
,55,15:27:23,,,,,,
,58,15:27:27,,,,,,
,58,15:27:30,,,,,,
,58,15:27:32,,,,,,
,57,15:27:34,,,,,,
,60,15:27:37,,,,,,
,54,15:27:39,,,,,,
,52,15:27:41,,,,,,
,54,15:27:43,,,,,,
,55,15:27:45,,,,,,
,56,15:27:53,,,,,,
,57,15:27:55,,,,,,
,56,15:28:00,,,,,,
,56,15:28:03,,,,,,
,56,15:28:06,,,,,,
,56,15:28:10,,,,,,
,56,15:28:13,,,,,,
,58,15:28:18,,,,,,
,50,15:28:19,,,,,,
,53,15:28:26,,,,,,
,52,15:28:28,,,,,,
,46,15:28:31,,,,,,
,49,15:28:35,,,,,,
,45,15:28:36,,,,,,
,43,15:28:37,,,,,,
,49,15:28:42,,,,,,
,58,15:28:43,,,,,,
,54,15:28:47,,,,,,
,56,15:28:49,,,,,,
,59,15:28:56,,,,,,
,59,15:29:02,,,,,,
,53,15:29:04,,,,,,
,54,15:29:06,,,,,,
,55,15:29:08,,,,,,
,54,15:29:12,,,,,,
,52,15:29:14,,,,,,
,55,15:29:15,,,,,,
,56,15:29:17,,,,,,
,55,15:29:18,,,,,,
,53,15:29:22,,,,,,
,55,15:29:26,,,,,,
,58,15:29:35,,,,,,
,54,15:29:37,,,,,,
,53,15:29:39,,,,,,
,53,15:29:41,,,,,,
,53,15:29:42,,,,,,
,54,15:29:44,,,,,,
,55,15:29:51,,,,,,
,56,15:29:55,,,,,,
,58,15:30:01,,,,,,
,54,15:30:08,,,,,,
,55,15:30:11,,,,,,
,55,15:30:13,,,,,,
,58,15:30:16,,,,,,
,59,15:30:18,,,,,,
,58,15:30:23,,,,,,
,57,15:30:25,,,,,,
,58,15:30:28,,,,,,
,58,15:30:33,,,,,,
,59,15:30:35,,,,,,
,58,15:30:38,,,,,,
,57,15:30:40,,,,,,
,55,15:30:45,,,,,,
,54,15:30:47,,,,,,
,52,15:30:51,,,,,,
,52,15:30:54,,,,,,
,55,15:31:01,,,,,,
,57,15:31:05,,,,,,
,56,15:31:06,,,,,,
,61,15:31:12,,,,,,
,59,15:31:14,,,,,,
,60,15:31:15,,,,,,
,59,15:31:18,,,,,,
,59,15:31:20,,,,,,
,56,15:31:29,,,,,,
,59,15:31:30,,,,,,
,58,15:31:32,,,,,,
,59,15:31:34,,,,,,
,56,15:31:37,,,,,,
,58,15:31:39,,,,,,
,60,15:31:41,,,,,,
,62,15:31:44,,,,,,
,64,15:31:48,,,,,,
,59,15:31:52,,,,,,
,57,15:31:56,,,,,,
,57,15:31:57,,,,,,
,57,15:32:00,,,,,,
,57,15:32:02,,,,,,
,60,15:32:05,,,,,,
,56,15:32:10,,,,,,
,55,15:32:12,,,,,,
,55,15:32:16,,,,,,
,55,15:32:18,,,,,,
,58,15:32:25,,,,,,
,54,15:32:35,,,,,,
,59,15:32:38,,,,,,
,55,15:32:41,,,,,,
,57,15:32:42,,,,,,
,49,15:32:52,,,,,,
,50,15:32:53,,,,,,
,52,15:32:55,,,,,,
,52,15:32:58,,,,,,
,59,15:32:59,,,,,,
,52,15:33:02,,,,,,
,53,15:33:14,,,,,,
,53,15:33:16,,,,,,
,46,15:33:35,,,,,,
,52,15:33:40,,,,,,
,52,15:33:42,,,,,,
,57,15:33:44,,,,,,
,56,15:33:53,,,,,,
,58,15:33:56,,,,,,
,50,15:33:58,,,,,,
,58,15:34:00,,,,,,
,60,15:34:04,,,,,,
,60,15:34:08,,,,,,
,64,15:34:11,,,,,,
,65,15:34:12,,,,,,
,60,15:34:15,,,,,,
,60,15:34:17,,,,,,
,60,15:34:20,,,,,,
,62,15:34:25,,,,,,
,58,15:34:37,,,,,,
,60,15:34:39,,,,,,
,60,15:34:41,,,,,,
,60,15:34:44,,,,,,
,59,15:34:50,,,,,,
,56,15:34:55,,,,,,
,54,15:34:57,,,,,,
,56,15:34:59,,,,,,
,52,15:35:01,,,,,,
,58,15:35:04,,,,,,
,58,15:35:05,,,,,,
,63,15:35:09,,,,,,
,60,15:35:13,,,,,,
,64,15:35:16,,,,,,
,59,15:35:24,,,,,,
,59,15:35:27,,,,,,
,55,15:35:28,,,,,,
,59,15:35:31,,,,,,
,64,15:35:33,,,,,,
,57,15:35:39,,,,,,
,60,15:35:41,,,,,,
,58,15:35:43,,,,,,
,60,15:35:45,,,,,,
,56,15:35:53,,,,,,
,57,15:35:54,,,,,,
,58,15:35:55,,,,,,
,55,15:35:56,,,,,,
,55,15:35:58,,,,,,
,55,15:36:03,,,,,,
,53,15:36:06,,,,,,
,58,15:36:10,,,,,,
,59,15:36:12,,,,,,
,60,15:36:17,,,,,,
,59,15:36:24,,,,,,
,55,15:36:25,,,,,,
,60,15:36:30,,,,,,
,58,15:36:35,,,,,,
,55,15:36:37,,,,,,
,59,15:36:40,,,,,,
,61,15:36:42,,,,,,
,59,15:36:45,,,,,,
,60,15:36:56,,,,,,
,57,15:37:03,,,,,,
,56,15:37:06,,,,,,
,58,15:37:09,,,,,,
,57,15:37:12,,,,,,
,56,15:37:14,,,,,,
,55,15:37:17,,,,,,
,54,15:37:19,,,,,,
,54,15:37:21,,,,,,
,54,15:37:24,,,,,,
,53,15:37:27,,,,,,
,53,15:37:29,,,,,,
,53,15:37:32,,,,,,
,58,15:37:36,,,,,,
,57,15:37:39,,,,,,
,62,15:37:41,,,,,,
,59,15:37:43,,,,,,
,56,15:37:45,,,,,,
,53,15:37:49,,,,,,
,54,15:37:51,,,,,,
,55,15:37:57,,,,,,
,53,15:37:59,,,,,,
,54,15:38:01,,,,,,
,55,15:38:07,,,,,,
,57,15:38:08,,,,,,
,58,15:38:15,,,,,,
,56,15:38:17,,,,,,
,56,15:38:21,,,,,,
,56,15:38:23,,,,,,
,54,15:38:26,,,,,,
,56,15:38:30,,,,,,
,57,15:38:32,,,,,,
,55,15:38:35,,,,,,
,54,15:38:37,,,,,,
,52,15:38:40,,,,,,
,59,15:38:43,,,,,,
,58,15:38:47,,,,,,
,57,15:38:48,,,,,,
,55,15:38:50,,,,,,
,55,15:38:51,,,,,,
,55,15:38:54,,,,,,
,54,15:38:59,,,,,,
,53,15:39:01,,,,,,
,52,15:39:03,,,,,,
,56,15:39:06,,,,,,
,51,15:39:08,,,,,,
,59,15:39:17,,,,,,
,57,15:39:20,,,,,,
,56,15:39:24,,,,,,
,58,15:39:30,,,,,,
,58,15:39:34,,,,,,
,58,15:39:41,,,,,,
,60,15:39:45,,,,,,
,55,15:39:48,,,,,,
,56,15:39:50,,,,,,
,55,15:39:51,,,,,,
,59,15:39:53,,,,,,
,58,15:39:58,,,,,,
,53,15:40:01,,,,,,
,60,15:40:02,,,,,,
,62,15:40:04,,,,,,
,62,15:40:09,,,,,,
,59,15:40:19,,,,,,
,51,15:40:31,,,,,,
,55,15:40:33,,,,,,
,51,15:40:36,,,,,,
,55,15:40:38,,,,,,
,57,15:40:42,,,,,,
,55,15:40:50,,,,,,
,56,15:40:51,,,,,,
,61,15:40:59,,,,,,
,54,15:41:00,,,,,,
,53,15:41:01,,,,,,
,58,15:41:02,,,,,,
,55,15:41:06,,,,,,
,56,15:41:13,,,,,,
,62,15:41:17,,,,,,
,61,15:41:19,,,,,,
,54,15:41:28,,,,,,
,49,15:41:41,,,,,,
,52,15:41:43,,,,,,
,53,15:41:45,,,,,,
,52,15:41:50,,,,,,
,52,15:41:52,,,,,,
,51,15:41:56,,,,,,
,57,15:42:00,,,,,,
,57,15:42:01,,,,,,
,52,15:42:05,,,,,,
,56,15:42:11,,,,,,
,56,15:42:13,,,,,,
,55,15:42:16,,,,,,
,54,15:42:24,,,,,,
,58,15:42:26,,,,,,
,55,15:42:29,,,,,,
,62,15:42:37,,,,,,
,58,15:42:46,,,,,,
,56,15:42:47,,,,,,
,56,15:42:50,,,,,,
,58,15:42:54,,,,,,
,58,15:42:55,,,,,,
,58,15:43:00,,,,,,
,58,15:43:04,,,,,,
,55,15:43:08,,,,,,
,51,15:43:11,,,,,,
,50,15:43:15,,,,,,
,54,15:43:16,,,,,,
,53,15:43:24,,,,,,
,52,15:43:27,,,,,,
,51,15:43:31,,,,,,
,50,15:43:32,,,,,,
,50,15:43:37,,,,,,
,50,15:43:39,,,,,,
,52,15:43:41,,,,,,
,55,15:43:42,,,,,,
,55,15:43:44,,,,,,
,63,15:43:51,,,,,,
,66,15:43:57,,,,,,
,60,15:43:59,,,,,,
,61,15:44:02,,,,,,
,62,15:44:04,,,,,,
,55,15:44:06,,,,,,
,57,15:44:17,,,,,,
,59,15:44:20,,,,,,
,65,15:44:22,,,,,,
,57,15:44:26,,,,,,
,57,15:44:28,,,,,,
,62,15:44:30,,,,,,
,53,15:44:37,,,,,,
,54,15:44:39,,,,,,
,52,15:44:43,,,,,,
,52,15:44:46,,,,,,
,54,15:44:48,,,,,,
,55,15:44:50,,,,,,
,56,15:44:53,,,,,,
,55,15:44:58,,,,,,
,53,15:45:04,,,,,,
,56,15:45:05,,,,,,
,56,15:45:07,,,,,,
,57,15:45:10,,,,,,
,58,15:45:15,,,,,,
,62,15:45:21,,,,,,
,60,15:45:23,,,,,,
,61,15:45:25,,,,,,
,58,15:45:27,,,,,,
,59,15:45:30,,,,,,
,62,15:45:32,,,,,,
,54,15:45:38,,,,,,
,55,15:45:39,,,,,,
,59,15:45:50,,,,,,
,57,15:45:51,,,,,,
,54,15:45:53,,,,,,
,61,15:46:01,,,,,,
,62,15:46:04,,,,,,
,59,15:46:13,,,,,,
,61,15:46:16,,,,,,
,59,15:46:19,,,,,,
,56,15:46:22,,,,,,
,53,15:46:25,,,,,,
,54,15:46:33,,,,,,
,54,15:46:36,,,,,,
,57,15:46:39,,,,,,
,57,15:46:41,,,,,,
,59,15:46:44,,,,,,
,54,15:46:47,,,,,,
,55,15:46:48,,,,,,
,55,15:46:57,,,,,,
,53,15:47:02,,,,,,
,51,15:47:13,,,,,,
,52,15:47:15,,,,,,
,47,15:47:20,,,,,,
,56,15:47:22,,,,,,
,56,15:47:26,,,,,,
,55,15:47:29,,,,,,
,52,15:47:31,,,,,,
,53,15:47:34,,,,,,
,56,15:47:37,,,,,,
,59,15:47:39,,,,,,
,60,15:47:40,,,,,,
,59,15:47:42,,,,,,
,60,15:47:44,,,,,,
,57,15:47:46,,,,,,
,56,15:47:48,,,,,,
,55,15:47:55,,,,,,
,53,15:48:00,,,,,,
,56,15:48:03,,,,,,
,51,15:48:09,,,,,,
,53,15:48:17,,,,,,
,57,15:48:25,,,,,,
,56,15:48:26,,,,,,
,52,15:48:29,,,,,,
,58,15:48:35,,,,,,
,61,15:48:38,,,,,,
,59,15:48:40,,,,,,
,62,15:48:44,,,,,,
,62,15:48:45,,,,,,
,61,15:48:47,,,,,,
,62,15:48:49,,,,,,
,58,15:48:51,,,,,,
,57,15:48:56,,,,,,
,56,15:49:03,,,,,,
,58,15:49:04,,,,,,
,59,15:49:06,,,,,,
,61,15:49:08,,,,,,
,59,15:49:14,,,,,,
,60,15:49:19,,,,,,
,62,15:49:21,,,,,,
,64,15:49:24,,,,,,
,62,15:49:27,,,,,,
,63,15:49:30,,,,,,
,60,15:49:44,,,,,,
,55,15:49:46,,,,,,
,59,15:49:48,,,,,,
,59,15:49:50,,,,,,
,57,15:49:52,,,,,,
,57,15:49:55,,,,,,
,59,15:49:58,,,,,,
,62,15:50:01,,,,,,
,61,15:50:07,,,,,,
,54,15:50:07,,,,,,
,61,15:50:08,,,,,,
,62,15:50:10,,,,,,
,57,15:50:16,,,,,,
,59,15:50:20,,,,,,
,57,15:50:26,,,,,,
,58,15:50:31,,,,,,
,58,15:50:35,,,,,,
,55,15:50:37,,,,,,
,56,15:50:43,,,,,,
,55,15:50:46,,,,,,
,57,15:50:49,,,,,,
,50,15:50:51,,,,,,
,56,15:50:52,,,,,,
,51,15:50:54,,,,,,
,56,15:50:56,,,,,,
,47,15:51:02,,,,,,
,48,15:51:05,,,,,,
,48,15:51:09,,,,,,
,51,15:51:11,,,,,,
,53,15:51:13,,,,,,
,55,15:51:16,,,,,,
,57,15:51:23,,,,,,
,46,15:51:27,,,,,,
,48,15:51:28,,,,,,
,48,15:51:30,,,,,,
,53,15:51:40,,,,,,
,56,15:51:43,,,,,,
,64,15:51:47,,,,,,
,59,15:51:52,,,,,,
,56,15:52:00,,,,,,
,67,15:52:05,,,,,,
,56,15:52:11,,,,,,
,56,15:52:16,,,,,,
,55,15:52:17,,,,,,
,55,15:52:20,,,,,,
,57,15:52:23,,,,,,
,56,15:52:24,,,,,,
,59,15:52:26,,,,,,
,54,15:52:33,,,,,,
,54,15:52:34,,,,,,
,54,15:52:37,,,,,,
,55,15:52:39,,,,,,
,54,15:52:42,,,,,,
,53,15:52:45,,,,,,
,51,15:52:48,,,,,,
,54,15:52:51,,,,,,
,55,15:52:54,,,,,,
,53,15:52:55,,,,,,
,57,15:53:00,,,,,,
,55,15:53:09,,,,,,
,51,15:53:11,,,,,,
,53,15:53:13,,,,,,
,54,15:53:15,,,,,,
,61,15:53:20,,,,,,
,62,15:53:23,,,,,,
,59,15:53:27,,,,,,
,57,15:53:30,,,,,,
,59,15:53:31,,,,,,
,58,15:53:44,,,,,,
,52,15:53:49,,,,,,
,52,15:53:52,,,,,,
,54,15:53:54,,,,,,
,62,15:53:59,,,,,,
,59,15:54:01,,,,,,
,52,15:54:21,,,,,,
,53,15:54:23,,,,,,
,51,15:54:29,,,,,,
,53,15:54:32,,,,,,
,52,15:54:34,,,,,,
,55,15:54:38,,,,,,
,52,15:54:42,,,,,,
,55,15:54:43,,,,,,
,57,15:54:50,,,,,,
,58,15:54:55,,,,,,
,56,15:54:59,,,,,,
,60,15:55:01,,,,,,
,58,15:55:09,,,,,,
,60,15:55:18,,,,,,
,59,15:55:15,,,,,,
,57,15:55:22,,,,,,
